2 1 3 1 1498 0.4191886116991581 [0.5, 0.456311255348153, 0.4480670749376825, 0.44675188538615307, 0.43461960293136226]
3 0 4 0 1496 0.542688611699158 [0.4449311299625626, 0.5274952779204855, 0.5275410272147858, 0.5281224209992406, 0.5346129863047048]
3 0 800 0 1496 0.3971886116991581 [0.17795535125088502, 0.43378028513449296, 0.43378028513449296, 0.43378028513449296, 0.43378028513449296]
3 0 800 0 1496 0.3766886116991581 [0.17795535125088502, 0.4205764545357793, 0.4205764545357793, 0.4205764545357793, 0.4205764545357793]
3 0 800 0 1496 0.38318861169915813 [0.17795535125088502, 0.42476303496951784, 0.42476303496951784, 0.42476303496951784, 0.42476303496951784]
3 0 800 0 1496 0.3971886116991581 [0.17795535125088502, 0.43378028513449296, 0.43378028513449296, 0.43378028513449296, 0.43378028513449296]
3 0 800 0 1496 0.3101886116991581 [0.17795535125088502, 0.377744516252147, 0.377744516252147, 0.377744516252147, 0.377744516252147]
3 0 800 0 1496 0.1916886116991581 [0.17795535125088502, 0.3014199344986067, 0.3014199344986067, 0.3014199344986067, 0.3014199344986067]
4 -400 3 1 1495 0.5201886116991581 [0.17761540349562516, 0.1784213682687925, 0.1784213682687925, 0.1784213682687925, 0.1784213682687925]
4 -400 4 0 1495 0.590188611699158 [0.1773476421065444, 0.1784213682687925, 0.1784213682687925, 0.1784213682687925, 0.1784213682687925]
4 -400 4 0 1495 0.585188611699158 [0.1773476421065444, 0.1784213682687925, 0.1784213682687925, 0.1784213682687925, 0.1784213682687925]
4 -400 4 0 1495 0.4636886116991581 [0.1773476421065444, 0.1784213682687925, 0.1784213682687925, 0.1784213682687925, 0.1784213682687925]
4 -400 4 0 1495 0.4136886116991581 [0.1773476421065444, 0.1784213682687925, 0.1784213682687925, 0.1784213682687925, 0.1784213682687925]
4 -400 4 0 1495 0.3331886116991581 [0.1773476421065444, 0.1784213682687925, 0.1784213682687925, 0.1784213682687925, 0.1784213682687925]
6 -401 3 1 1492 0.5516886116991581 [0.17713167663000134, 0.17793683780553327, 0.17793683780553327, 0.17793683780553327, 0.17793683780553327]
6 -401 4 0 1492 0.37818861169915813 [0.17686417999474363, 0.17793683780553327, 0.17793683780553327, 0.17793683780553327, 0.17793683780553327]
6 -401 4 0 1492 0.6916886116991581 [0.17686417999474363, 0.17793683780553327, 0.17793683780553327, 0.17793683780553327, 0.17793683780553327]
6 -401 4 0 1492 0.725188611699158 [0.17686417999474363, 0.17793683780553327, 0.17793683780553327, 0.17793683780553327, 0.17793683780553327]
8 -402 3 1 1489 0.4826886116991581 [0.1766474557260973, 0.17745181853102254, 0.17745181853102254, 0.17745181853102254, 0.17745181853102254]
8 -402 4 0 1489 0.6121886116991581 [0.17638022212353477, 0.17745181853102254, 0.17745181853102254, 0.17745181853102254, 0.17745181853102254]
8 -402 4 0 1489 0.6351886116991581 [0.17638022212353477, 0.17745181853102254, 0.17745181853102254, 0.17745181853102254, 0.17745181853102254]
8 -402 4 0 1489 0.4806886116991581 [0.17638022212353477, 0.17745181853102254, 0.17745181853102254, 0.17745181853102254, 0.17745181853102254]
8 -402 4 0 1489 0.38918861169915814 [0.17638022212353477, 0.17745181853102254, 0.17745181853102254, 0.17745181853102254, 0.17745181853102254]
8 -402 4 0 1489 0.4116886116991581 [0.17638022212353477, 0.17745181853102254, 0.17745181853102254, 0.17745181853102254, 0.17745181853102254]
10 -403 3 1 1486 0.577188611699158 [0.1761627356699655, 0.17696630530509083, 0.17696630530509083, 0.17696630530509083, 0.17696630530509083]
10 -403 4 0 1486 0.5566886116991581 [0.1758957633875245, 0.17696630530509083, 0.17696630530509083, 0.17696630530509083, 0.17696630530509083]
10 -403 4 0 1486 0.4821886116991581 [0.1758957633875245, 0.17696630530509083, 0.17696630530509083, 0.17696630530509083, 0.17696630530509083]
10 -403 4 0 1486 0.716188611699158 [0.1758957633875245, 0.17696630530509083, 0.17696630530509083, 0.17696630530509083, 0.17696630530509083]
12 -400 3 1 1483 0.555188611699158 [0.17674877415357237, 0.17755690550891734, 0.17755690550891734, 0.17755690550891734, 0.17755690550891734]
12 -400 4 0 1483 0.5311886116991581 [0.17648029297242046, 0.17755690550891734, 0.17755690550891734, 0.17755690550891734, 0.17755690550891734]
12 -400 4 0 1483 0.5141886116991581 [0.17648029297242046, 0.17755690550891734, 0.17755690550891734, 0.17755690550891734, 0.17755690550891734]
12 -400 4 0 1483 0.9171886116991581 [0.17648029297242046, 0.17755690550891734, 0.17755690550891734, 0.17755690550891734, 0.17755690550891734]
14 -397 3 1 1480 0.545688611699158 [0.1773393325264096, 0.17815208316065367, 0.17815208316065367, 0.17815208316065367, 0.17815208316065367]
14 -397 4 0 1480 0.49468861169915807 [0.1770693235006659, 0.17815208316065367, 0.17815208316065367, 0.17815208316065367, 0.17815208316065367]
14 -397 4 0 1480 0.5566886116991581 [0.1770693235006659, 0.17815208316065367, 0.17815208316065367, 0.17815208316065367, 0.17815208316065367]
14 -397 4 0 1480 0.2876886116991581 [0.1770693235006659, 0.17815208316065367, 0.17815208316065367, 0.17815208316065367, 0.17815208316065367]
16 -394 3 1 1477 0.5321886116991581 [0.17793447127241824, 0.17875189990554663, 0.17875189990554663, 0.17875189990554663, 0.17875189990554663]
16 -394 4 0 1477 0.4246886116991581 [0.17766291507588483, 0.17875189990554663, 0.17875189990554663, 0.17875189990554663, 0.17875189990554663]
16 -394 4 0 1477 0.3486886116991581 [0.17766291507588483, 0.17875189990554663, 0.17875189990554663, 0.17875189990554663, 0.17875189990554663]
16 -394 4 0 1477 0.1431886116991581 [0.17766291507588483, 0.17766291507588483, 0.17712117111092562, 0.1702380849203725, 0.1476937074475776]
18 -395 3 1 1474 0.4826886116991581 [0.17744452947203349, 0.17826112901201396, 0.17826112901201396, 0.17826112901201396, 0.17826112901201396]
18 -395 4 0 1474 0.4626886116991581 [0.17717324638515197, 0.17826112901201396, 0.17826112901201396, 0.17826112901201396, 0.17826112901201396]
18 -395 4 0 1474 0.522688611699158 [0.17717324638515197, 0.17826112901201396, 0.17826112901201396, 0.17826112901201396, 0.17826112901201396]
18 -395 4 0 1474 0.4071886116991581 [0.17717324638515197, 0.17826112901201396, 0.17826112901201396, 0.17826112901201396, 0.17826112901201396]
18 -395 4 0 1474 0.45268861169915814 [0.17717324638515197, 0.17826112901201396, 0.17826112901201396, 0.17826112901201396, 0.17826112901201396]
20 -392 3 1 1471 0.4331886116991581 [0.17804270475021738, 0.17886402786677968, 0.17886402786677968, 0.17886402786677968, 0.17886402786677968]
20 -392 4 0 1471 0.2266886116991581 [0.17776985948146729, 0.17886402786677968, 0.17886402786677968, 0.17886402786677968, 0.17886402786677968]
20 -392 4 0 1471 0.20668861169915811 [0.17776985948146729, 0.17886402786677968, 0.17886402786677968, 0.17886402786677968, 0.17886402786677968]
20 -392 4 0 1471 0.1026886116991581 [0.17776985948146729, 0.17776985948146729, 0.1772255508316155, 0.17031066180710797, 0.11547010828945525]
22 -389 3 1 1468 0.5626886116991581 [0.17864556797626957, 0.17947167547636467, 0.17947167547636467, 0.17947167547636467, 0.17947167547636467]
22 -389 4 0 1468 0.4171886116991581 [0.17837114051594216, 0.17947167547636467, 0.17947167547636467, 0.17947167547636467, 0.17947167547636467]
22 -389 4 0 1468 0.4021886116991581 [0.17837114051594216, 0.17947167547636467, 0.17947167547636467, 0.17947167547636467, 0.17947167547636467]
