1 0 3 1 1500 0.4976393202250021 [0.4563306682546342, 0.49847959837483724, 0.498475816266038, 0.49843778806257344, 0.4980860076985293]
1 0 402 398 1500 0.4596393202250021 [0.4449800909704011, 0.47402723071373865, 0.47402723071373865, 0.47402723071373865, 0.47402723071373865]
1 0 800 0 1500 0.3926393202250021 [0.1782416769111177, 0.43091161541982836, 0.43091161541982836, 0.43091161541982836, 0.43091161541982836]
1 0 800 0 1500 0.4636393202250021 [0.1782416769111177, 0.4766012972984497, 0.4766012972984497, 0.4766012972984497, 0.4766012972984497]
1 0 800 0 1500 0.2966393202250021 [0.1782416769111177, 0.369134017386763, 0.369134017386763, 0.369134017386763, 0.369134017386763]
2 -400 4 0 1498 0.5606393202250021 [0.17756303090596182, 0.17863604029492963, 0.17863604029492963, 0.17863604029492963, 0.17863604029492963]
2 -400 4 0 1498 0.5336393202250022 [0.17756303090596182, 0.17863604029492963, 0.17863604029492963, 0.17863604029492963, 0.17863604029492963]
2 -400 4 0 1498 0.3416393202250021 [0.17756303090596182, 0.17863604029492963, 0.17863604029492963, 0.17863604029492963, 0.17863604029492963]
2 -400 4 0 1498 0.3336393202250021 [0.17756303090596182, 0.17863604029492963, 0.17863604029492963, 0.17863604029492963, 0.17863604029492963]
2 -400 32 28 1498 0.31463932022500213 [0.17756303090596182, 0.1863561893952166, 0.1863561893952166, 0.1863561893952166, 0.1863561893952166]
2 -400 60 0 1498 0.6606393202250022 [0.17024431111094684, 0.1863561893952166, 0.1863561893952166, 0.1863561893952166, 0.1863561893952166]
2 -400 87 27 1498 0.6926393202250021 [0.17024431111094684, 0.1941788469471255, 0.1941788469471255, 0.1941788469471255, 0.1941788469471255]
2 -400 114 0 1498 0.8776393202250021 [0.1634820686048135, 0.1941788469471255, 0.1941788469471255, 0.1941788469471255, 0.1941788469471255]
2 -400 457 343 1498 0.8566393202250021 [0.1634820686048135, 0.4418571677739449, 0.4418571677739449, 0.4418571677739449, 0.4418571677739449]
3 0 3 1 1497 0.5056393202250021 [0.45630153593953815, 0.5036344410458429, 0.5036434819803122, 0.503734386423772, 0.504575299096479]
3 0 800 0 1497 0.6746393202250021 [0.178027028221102, 0.6124582818445811, 0.6124582818445811, 0.6124582818445811, 0.6124582818445811]
3 0 800 0 1497 0.5846393202250021 [0.178027028221102, 0.5545031469243794, 0.5545031469243794, 0.5545031469243794, 0.5545031469243794]
3 0 800 0 1497 0.3046393202250021 [0.178027028221102, 0.37419828272819666, 0.37419828272819666, 0.37419828272819666, 0.37419828272819666]
4 400 402 398 1495 0.4846393202250021 [0.8215786317312075, 0.6966866083186015, 0.6966866083186015, 0.6966866083186015, 0.6966866083186015]
5 398 3 1 1494 0.5616393202250021 [0.8213807018821181, 0.8211106339652108, 0.8202976922545968, 0.8116442733100386, 0.6193654770987878]
6 397 402 398 1492 0.3526393202250021 [0.8209833112376841, 0.602187312428428, 0.602187312428428, 0.602187312428428, 0.602187312428428]
7 395 3 1 1491 0.3656393202250021 [0.8207838458785641, 0.8205122252458743, 0.8196945885480289, 0.8109891472128791, 0.46441200935148363]
8 394 402 398 1489 0.5186393202250021 [0.8203833635617382, 0.6719482101713505, 0.6719482101713505, 0.6719482101713505, 0.6719482101713505]
9 392 3 1 1488 0.4636393202250021 [0.8201823419473873, 0.819909148717516, 0.8190867566146895, 0.8103285925831343, 0.5410635944708752]
10 391 402 398 1486 0.4666393202250021 [0.8197787260466333, 0.6404486277119987, 0.6404486277119987, 0.6404486277119987, 0.6404486277119987]
11 389 3 1 1485 0.5236393202250021 [0.8195761270081171, 0.8193013408923409, 0.8184741317225269, 0.8096625295706024, 0.5878814763552669]
12 388 402 398 1483 0.5136393202250021 [0.819169334752623, 0.6591557764489361, 0.6591557764489361, 0.6591557764489361, 0.6591557764489361]
13 386 3 1 1482 0.44063932022500213 [0.8189651366853721, 0.8186887369760582, 0.8178566477974185, 0.8089908765293934, 0.5217153848650363]
14 385 402 398 1480 0.3736393202250021 [0.8185551244208209, 0.5834315434162645, 0.5834315434162645, 0.5834315434162645, 0.5834315434162645]
15 383 3 1 1479 0.3686393202250021 [0.8183493052722981, 0.8180712708308961, 0.81723423738488, 0.8083135499621299, 0.4641057414437969]
16 382 402 398 1477 0.4916393202250021 [0.8179360284357586, 0.6403402106027938, 0.6403402106027938, 0.6403402106027938, 0.6403402106027938]
17 380 3 1 1476 0.3076393202250021 [0.8177285656926785, 0.81744887493727, 0.8166068316103667, 0.8076304644619154, 0.41508374587783325]
18 379 402 398 1474 0.5056393202250021 [0.8173119787865789, 0.6444498013041147, 0.6444498013041147, 0.6444498013041147, 0.6444498013041147]
19 377 3 1 1473 0.5156393202250021 [0.8171028494616568, 0.816821480354043, 0.8159743601381064, 0.8069415326519555, 0.5794473633850391]
20 376 402 398 1471 0.4256393202250021 [0.8166829060267979, 0.5991004376128146, 0.5991004376128146, 0.5991004376128146, 0.5991004376128146]
21 374 3 1 1470 0.4546393202250021 [0.8164720866450097, 0.8161890166773147, 0.815336751128396, 0.8062466651227198, 0.5304506162052055]
22 373 402 398 1468 0.4286393202250021 [0.8160487392325759, 0.5976348537871926, 0.5976348537871926, 0.5976348537871926, 0.5976348537871926]
23 371 3 1 1467 0.4866393202250021 [0.815836205816904, 0.8155514119976738, 0.8146939311932908, 0.8055457703665194, 0.5553251120290892]
24 370 402 398 1465 0.4936393202250021 [0.8154094059594252, 0.629892177367378, 0.629892177367378, 0.629892177367378, 0.629892177367378]
25 368 3 1 1464 0.5166393202250021 [0.8151951340160689, 0.8149085928558405, 0.8140458253506138, 0.8048387547093679, 0.5786664036275238]
26 367 402 398 1462 0.4056393202250021 [0.8147648321972849, 0.5795738957059564, 0.5795738957059564, 0.5795738957059564, 0.5795738957059564]
27 365 3 1 1461 0.4816393202250021 [0.8145487967003098, 0.8142604841966279, 0.8133923569762039, 0.8041255222399906, 0.5502358455441909]
28 364 402 398 1459 0.5506393202250021 [0.8141149423238883, 0.6564670130864162, 0.6564670130864162, 0.6564670130864162, 0.6564670130864162]
29 362 3 1 1458 0.5316393202250022 [0.8138971176992875, 0.8136070093211405, 0.812733447754325, 0.803405974735832, 0.5895942644023704]
30 361 402 398 1456 0.3646393202250021 [0.8134596590563391, 0.551798320988432, 0.551798320988432, 0.551798320988432, 0.551798320988432]
31 359 3 1 1455 0.7186393202250021 [0.8132400191654812, 0.8129480898371311, 0.8120690176261426, 0.8026800115859074, 0.7409869871937678]
32 358 402 398 1453 0.4526393202250021 [0.8127989034008163, 0.5981749878775949, 0.5981749878775949, 0.5981749878775949, 0.5981749878775949]
33 356 3 1 1452 0.5326393202250022 [0.812577421523248, 0.8122836456074237, 0.8113989847361811, 0.8019475297103327, 0.5893783573485698]
34 355 402 398 1450 0.5726393202250021 [0.8121325946003157, 0.6631567991282745, 0.6631567991282745, 0.6631567991282745, 0.6631567991282745]
35 353 3 1 1449 0.3676393202250021 [0.811909243415891, 0.8116135946963153, 0.8107232653766607, 0.801208423476355, 0.45670888609734916]
36 352 402 398 1447 0.4956393202250021 [0.8114606500803369, 0.6181888375714466, 0.6181888375714466, 0.6181888375714466, 0.6181888375714466]
37 350 3 1 1446 0.5666393202250021 [0.8112354016506375, 0.8109378533138547, 0.8100417739296133, 0.8004625846107005, 0.6156310816792869]
38 349 402 398 1444 0.44463932022500213 [0.8107829853924117, 0.5875019271975294, 0.5875019271975294, 0.5875019271975294, 0.5875019271975294]
39 347 3 1 1443 0.3256393202250021 [0.8105558111414277, 0.8102563357578978, 0.8093544228066663, 0.7997099021080358, 0.4216824232031686]
40 346 402 398 1441 0.3346393202250021 [0.810099514155375, 0.5230171254714943, 0.5230171254714943, 0.5230171254714943, 0.5230171254714943]
41 344 3 1 1440 0.3306393202250021 [0.8098703848494058, 0.8095689543538289, 0.80866112238638, 0.7989502621353362, 0.42500994484292287]
42 343 402 398 1438 0.5596393202250021 [0.8094101479942607, 0.6494294983393862, 0.6494294983393862, 0.6494294983393862, 0.6494294983393862]
43 341 3 1 1437 0.5286393202250022 [0.8091790337210003, 0.8088756193918339, 0.8079617809490167, 0.7981835479319306, 0.5836349706415662]
44 340 402 398 1435 0.4116393202250021 [0.8087147964767099, 0.5629296516173092, 0.5629296516173092, 0.5629296516173092, 0.5629296516173092]
45 338 3 1 1434 0.37963932022500213 [0.8084816666234746, 0.8081762390616004, 0.8072563046086112, 0.7974096397049878, 0.46310909648734555]
46 337 402 398 1432 0.5636393202250021 [0.8080133670467627, 0.6487895649922162, 0.6487895649922162, 0.6487895649922162, 0.6487895649922162]
47 335 3 1 1431 0.5156393202250021 [0.8077781902778185, 0.8074707193843185, 0.8065445972422056, 0.7966284145201834, 0.5721384886042777]
48 334 402 398 1429 0.4596393202250021 [0.8073057649559048, 0.5870948980301764, 0.5870948980301764, 0.5870948980301764, 0.5870948980301764]
